ID,type,subtype,date,year,month,day,hour,georef,district,municipali,parish,DICOFREG,source,sourcedate,sourcetype,page,fatalities,injured,evacuated,displaced,missing,evento_nome
d2d3d258ffa63f8a9a95cef4e4991a65,Other,Other,26/09/2024,2024,9,26,07:00,aveiro,Aveiro,Aveiro,aveiro,,sicnoticias,2025-05-09,web,https://sicnoticias.pt/meteorologia/2024-09-26-tempestade-tropical-isaac-aproxima-se-dos-acores-3a9e25d6,0,0,0,1,0,desconhecido
f476fa4f9946a849717b29b32b1dc8cd,Other,Other,22/10/2023,2023,10,22,07:00,beja,Beja,Beja,beja,,sicnoticias,2025-05-09,web,https://sicnoticias.pt/pais/2023-10-22-Tempestade-Bernard-provoca-queda-de-arvores-e-inundacoes-no-Algarve-ca57f5fb,0,0,0,0,0,desconhecido
886aac3679c02c1db5dc915810922b1f,Flood,cheia,15/10/2024,2024,10,15,07:00,leiria,Leiria,Leiria,leiria,100912.0,sicnoticias,2025-05-09,web,https://sicnoticias.pt/meteorologia/2024-10-15-video-tempestade-leslie-traz-chuva-forte-e-persistente-e-pode-causar-inundacoes-5618d907,0,0,0,0,0,leslie
17c016d24eb9c2dbf856504609725035,Other,Other,20/03/2025,2025,3,20,07:00,mora,Évora,Mora,mora,70703.0,sicnoticias,2025-05-09,web,https://sicnoticias.pt/meteorologia/2025-03-20-video-noite-de-destruicao-em-lisboa-fortes-estragos-no-campo-grande-e-ameixoeira-4fbeee2d,0,0,0,2,0,desconhecido
aca1b3426279ffa7ed729c0d7c04a08d,Flood,cheia,08/01/2023,2023,1,8,08:00,porto,Porto,Porto,porto,,sicnoticias,2025-05-09,web,https://sicnoticias.pt/meteorologia/2023-01-08-Cheias-no-Porto-as-imagens-que-a-populacao-partilhou-na-internet-1a9245d8,0,0,0,0,0,desconhecido
44a35a8998409052cd4878fb64297e44,Other,Other,02/11/2024,2024,11,2,07:00,avis,Portalegre,Avis,avis,120303.0,sicnoticias,2025-05-09,web,https://sicnoticias.pt/meteorologia/2024-11-02-video-ventos-podem-atingir-os-120-km-h-nos-acores-tempestade-atinge-portugal-continental-no-final-da-semana-def39c2e,0,0,0,0,0,ana
e1042b7a27c798ca82ac31fad0d960f2,Flood,cheia,24/03/2025,2025,3,24,07:00,porto,Porto,Porto,porto,,sicnoticias,2025-05-09,web,https://sicnoticias.pt/programas/jornais-10---15---20/primeiro-jornal-15/2025-03-24-video-15-minutos-o-risco-de-inundacoes-no-baixo-tejo-e-o-aumento-do-preco-do-leite-ef398e1d,0,0,0,0,0,desconhecido
6f2d85c9d39116697efb245c58109f49,Other,Other,09/10/2024,2024,10,9,07:00,aveiro,Aveiro,Aveiro,aveiro,,sicnoticias,2025-05-09,web,https://sicnoticias.pt/meteorologia/2024-10-09-video-escolas-fechadas-estradas-cortadas-e-predios-atingidos-tempestade-kirk-fez-estragos-por-todo-o-pais-193413b5,1,0,0,2,0,desconhecido
a7afbcb1a371fa81a3481e62dcbc0021,Other,Other,01/06/2021,2021,6,1,07:00,avis,Portalegre,Avis,avis,120303.0,sicnoticias,2025-05-09,web,https://sicnoticias.pt/pais/2021-06-01-Ministerio-da-Agricultura-avalia-estragos-da-queda-de-granizo-nas-vinhas-do-Douro-253bc474,0,0,0,0,0,desconhecido
681fe78aa8209c8d5b572063d03c841f,Flood,cheia,18/12/2022,2022,12,18,08:00,águeda,Aveiro,Águeda,águeda,10104.0,sicnoticias,2025-05-09,web,https://sicnoticias.pt/meteorologia/2022-12-18-Tempo-vai-mudar-vem-ai-chuva-persistente-e-vento-forte-9d0b8bff,0,0,0,0,0,desconhecido
